Molecule ChEMBL ID,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Action Type,InChI,Potency,Molecular Weight_standardized,AlogP_standardized,Standard Value_standardized,pChEMBL Value_standardized,Ligand Efficiency LE_standardized,Ligand Efficiency LLE_standardized,Ligand Efficiency SEI_standardized
CHEMBL2442011,377.49,0.0,3.87,58,CCN(C(=O)c1ccccc1OCc1cccc(C#N)c1)C1CCCC(N)C1,IC50,493.0,nM,6.31,,16.71,0.31,2.44,7.95,,"InChI=1S/C23H27N3O2/c1-2-26(20-10-6-9-19(25)14-20)23(27)21-11-3-4-12-22(21)28-16-18-8-5-7-17(13-18)15-24/h3-5,7-8,11-13,19-20H,2,6,9-10,14,16,25H2,1H3","High Potency 
(less than 1 $\mu$M)",-0.7733770503486617,-0.6648169334966302,-0.33884669507051995,-0.5659773510600062,-0.04814423216994185,0.4276659577089029,-0.5432941086504669
CHEMBL2442020,366.51,0.0,4.31,48,CCN(C(=O)c1ccccc1OCc1ccccc1C)[C@H]1CCC[C@@H](N)C1,IC50,291.0,nM,6.54,,17.83,0.33,2.23,11.76,,"InChI=1S/C23H30N2O2/c1-3-25(20-12-8-11-19(24)15-20)23(26)21-13-6-7-14-22(21)27-16-18-10-5-4-9-17(18)2/h4-7,9-10,13-14,19-20H,3,8,11-12,15-16,24H2,1-2H3/t19-,20+/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.8893646613777111,-0.3314004310340311,-0.3512783355943617,-0.36651476183665144,0.25232218064969486,0.24138621525845655,0.45569443805544446
CHEMBL2442031,366.51,0.0,4.39,37,CC(C)N(C(=O)c1ccccc1OCc1ccccc1)[C@@H]1CCC[C@H](N)C1,IC50,8780.0,nM,5.06,,13.8,0.26,0.67,9.1,,"InChI=1S/C23H30N2O2/c1-17(2)25(20-12-8-11-19(24)15-20)23(26)21-13-6-7-14-22(21)27-16-18-9-4-3-5-10-18/h3-7,9-10,13-14,17,19-20H,8,11-12,15-16,24H2,1-2H3/t19-,20+/m0/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.8893646613777111,-0.2707792487681039,0.171158280281346,-1.6500131620564975,-0.7993102642190327,-1.142406157230574,-0.24176213261062496
CHEMBL3218118,431.27,0.0,2.82,3c,N#Cc1ccc(OCC2(O)CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C2)cc1F,IC50,9580.0,nM,5.02,,11.64,0.25,2.2,5.54,,"InChI=1S/C17H13Cl2FN2O4S/c18-12-2-4-16(14(19)5-12)27(24,25)22-8-17(23,9-22)10-26-13-3-1-11(7-21)15(20)6-13/h1-6,23H,8-10H2","Medium Potency 
(between 1 and 10 $\mu$M)",-0.20527015406976726,-1.4604699507369248,0.22039250017774914,-1.6847023080083854,-0.9495434706288511,0.21477482347982152,-1.1752002497426577
CHEMBL4248352,408.38,0.0,4.56,19,O=C(N[C@@H](c1ccccn1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H15F3N4O/c23-22(24,25)16-6-4-12-28-19(16)20(17-7-1-2-10-26-17)29-21(30)15-9-8-14-5-3-11-27-18(14)13-15/h1-13,20H,(H,29,30)/t20-/m0/s1","Low Potency 
(larger than 10 $\mu$M)",-0.4470694634008177,-0.14195923645300867,0.24624046562336077,,,,
CHEMBL4245270,413.44,1.0,5.7,18,O=C(N[C@H](c1ncccc1C(F)(F)F)C1CCCCC1)c1ccc2cccnc2c1,IC50,301.0,nM,6.52,,15.77,0.3,0.82,11.88,,"InChI=1S/C23H22F3N3O/c24-23(25,26)18-9-5-13-28-21(18)20(16-6-2-1-3-7-16)29-22(30)17-11-10-15-8-4-12-27-19(15)14-17/h4-5,8-14,16,20H,1-3,6-7H2,(H,29,30)/t20-/m0/s1","High Potency 
(less than 1 $\mu$M)",-0.39361797780819574,0.7218926108364541,-0.3506629078456567,-0.38385933481259565,-0.1983774385797602,-1.0093491983373981,0.4871586442509065
CHEMBL4242867,491.39,1.0,6.07,14,O=C(N[C@@H](c1ccc(OC(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,22.0,nM,7.66,,15.58,0.3,1.59,11.94,,"InChI=1S/C24H15F6N3O2/c25-23(26,27)18-4-2-12-32-21(18)20(15-7-9-17(10-8-15)35-24(28,29)30)33-22(34)16-6-5-14-3-1-11-31-19(14)13-16/h1-13,20H,(H,33,34)/t20-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.42980955222043643,1.0022655788163675,-0.3678333420345273,0.604781324816205,-0.1983774385797602,-0.32632347601909434,0.502890747348637
CHEMBL4439190,491.37,0.0,1.44,19,N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CO)C2)c(Cl)c1,IC50,30000.0,nM,,,,,,,,"InChI=1S/C18H16Cl2N2O6S2/c19-13-2-4-14(5-3-13)29(25,26)17-9-22(10-18(17,24)11-23)30(27,28)16-6-1-12(8-21)7-15(16)20/h1-7,17,23-24H,9-11H2/t17-,18+/m0/s1","Low Potency 
(larger than 10 $\mu$M)",0.4295982815263946,-2.506185344824168,1.477095963033439,,,,
CHEMBL3218114,441.34,0.0,3.46,2c,N#Cc1ccc(OCC2(O)CCN(S(=O)(=O)c3ccc(Cl)cc3Cl)CC2)cc1,IC50,4800.0,nM,5.32,,12.05,0.26,1.86,5.87,,"InChI=1S/C19H18Cl2N2O4S/c20-15-3-6-18(17(21)11-15)28(25,26)23-9-7-19(24,8-10-23)13-27-16-4-1-14(12-22)2-5-16/h1-6,11,24H,7-10,13H2","Medium Potency 
(between 1 and 10 $\mu$M)",-0.09889535961962843,-0.9755004926095071,-0.07378196370325958,-1.4245337133692269,-0.7993102642190327,-0.0868209500113775,-1.0886736827051378
CHEMBL3353610,523.53,2.0,6.46,306,Cc1c(N(Cc2ccc(C(F)(F)F)c(F)c2)S(=O)(=O)c2ccc(C(=O)O)cc2)sc2ccccc12,IC50,6.2,nM,8.21,,15.68,0.32,1.75,10.99,,"InChI=1S/C24H17F4NO4S2/c1-14-18-4-2-3-5-21(18)34-22(14)29(13-15-6-11-19(20(25)12-15)24(26,27)28)35(32,33)17-9-7-16(8-10-17)23(30)31/h2-12H,13H2,1H3,(H,30,31)","High Potency 
(less than 1 $\mu$M)",0.7693215575459044,1.2977938423627622,-0.3688057178774813,1.0817570816546618,0.1020889742398765,-0.18439605319970667,0.25379911496789814
CHEMBL5281065,344.31,0.0,3.49,12,CCOC(=O)c1sc(-c2ccccc2)nc1NC(=O)C(F)(F)F,IC50,7700.0,nM,5.11,,14.85,0.3,1.62,7.49,INHIBITOR,"InChI=1S/C14H11F3N2O3S/c1-2-22-12(20)9-10(19-13(21)14(15,16)17)18-11(23-9)8-6-4-3-5-7-8/h3-7H,2H2,1H3,(H,19,21)","Medium Potency 
(between 1 and 10 $\mu$M)",-1.123875131764313,-0.9527675492597842,0.10469208342120177,-1.6066517296166374,-0.1983774385797602,-0.29971208424045914,-0.6639068990664037
CHEMBL5271247,287.35,0.0,2.5,31,CCn1nnc(-c2sc(-c3ccccc3C)nc2O)n1,IC50,60.0,nM,7.22,,25.13,0.49,4.72,9.41,INHIBITOR,"InChI=1S/C13H13N5OS/c1-3-18-16-11(15-17-18)10-12(19)14-13(20-10)9-7-5-4-6-8(9)2/h4-7,19H,3H2,1-2H3","High Potency 
(less than 1 $\mu$M)",-1.725574068395883,-1.7029546798006332,-0.36549471658944815,0.22320071934543967,2.6560534832067857,2.450131732885178,-0.16047959993901525
CHEMBL5280621,303.35,0.0,2.2,36,CCn1nnc(-c2sc(-c3ccccc3OC)nc2O)n1,IC50,2790.0,nM,5.55,,18.31,0.36,3.35,6.46,INHIBITOR,"InChI=1S/C13H13N5O2S/c1-3-18-16-11(15-17-18)10-12(19)14-13(21-10)8-6-4-5-7-9(8)20-2/h4-7,19H,3H2,1-2H3","Medium Potency 
(between 1 and 10 $\mu$M)",-1.556557513162296,-1.93028411329786,-0.19748294119297244,-1.2250711241458727,0.703021799879149,1.2348781749941709,-0.933974668910784
CHEMBL5290167,303.35,0.0,2.2,37,CCn1nnc(-c2sc(-c3cccc(OC)c3)nc2O)n1,IC50,245.0,nM,6.61,,21.79,0.43,4.41,7.69,INHIBITOR,"InChI=1S/C13H13N5O2S/c1-3-18-16-11(15-17-18)10-12(19)14-13(21-10)8-5-4-6-9(7-8)20-2/h4-7,19H,3H2,1-2H3","High Potency 
(less than 1 $\mu$M)",-1.556557513162296,-1.93028411329786,-0.3541093032384049,-0.30580875642084765,1.7546542447478766,2.175147351172615,-0.6114665554073007
CHEMBL2442010,377.49,0.0,3.87,59,CCN(C(=O)c1ccccc1OCc1ccc(C#N)cc1)C1CCCC(N)C1,IC50,6780.0,nM,5.17,,13.69,0.25,1.3,6.51,,"InChI=1S/C23H27N3O2/c1-2-26(20-7-5-6-19(25)14-20)23(27)21-8-3-4-9-22(21)28-16-18-12-10-17(15-24)11-13-18/h3-4,8-13,19-20H,2,5-7,14,16,25H2,1H3","Medium Potency 
(between 1 and 10 $\mu$M)",-0.7733770503486617,-0.6648169334966302,0.04807273054033817,-1.5546180106888061,-0.9495434706288511,-0.5835669298792346,-0.9208645829960083
CHEMBL2442017,386.92,0.0,4.65,52,CCN(C(=O)c1ccccc1OCc1ccccc1Cl)[C@@H]1CCC[C@H](N)C1,IC50,29.9,nM,7.52,,19.45,0.38,2.87,13.54,,"InChI=1S/C22H27ClN2O2/c1-2-25(18-10-7-9-17(24)14-18)22(26)19-11-4-6-13-21(19)27-15-16-8-3-5-12-20(16)23/h3-6,8,11-13,17-18H,2,7,9-10,14-15,24H2,1H3/t17-,18+/m0/s1","High Potency 
(less than 1 $\mu$M)",-0.6737629181078663,-0.07376040640384002,-0.36734715411305036,0.4833693139845974,1.0034882126987859,0.8090959065360076,0.9224134966214607
CHEMBL5285498,235.26,0.0,2.3,4,COC(=O)c1sc(-c2ccccc2)nc1O,IC50,131.0,nM,6.88,,29.26,0.59,4.58,11.58,INHIBITOR,"InChI=1S/C11H9NO3S/c1-15-11(14)8-9(13)12-10(16-8)7-5-3-2-4-6-7/h2-6,13H,1H3","High Potency 
(less than 1 $\mu$M)",-2.2758285910282305,-1.8545076354654513,-0.3611251795736424,-0.07165702124560587,4.158385547304968,2.325945237918214,0.4084981287622519
CHEMBL5277086,248.31,0.0,2.27,7,CCNC(=O)c1sc(-c2ccccc2)nc1O,IC50,100000.0,nM,,,,,,,,"InChI=1S/C12H12N2O2S/c1-2-13-10(15)9-11(16)14-12(17-9)8-6-4-3-5-7-8/h3-7,16H,2H2,1H3,(H,13,15)","Low Potency 
(larger than 10 $\mu$M)",-2.1379744631658357,-1.8772405788151738,5.785090203968713,,,,
CHEMBL5274340,302.36,0.0,2.23,39,CCn1nnc(-c2sc(-c3cccc(NC)c3)nc2O)n1,IC50,1020.0,nM,5.99,,19.82,0.39,3.76,6.75,INHIBITOR,"InChI=1S/C13H14N6OS/c1-3-19-17-11(16-18-19)10-12(20)15-13(21-10)8-5-4-6-9(7-8)14-2/h4-7,14,20H,3H2,1-2H3","Medium Potency 
(between 1 and 10 $\mu$M)",-1.567015412517374,-1.9075511699481376,-0.30641365271376436,-0.8434905186751075,1.153721419108604,1.5985671959688517,-0.8579361706050846
CHEMBL5270507,291.31,0.0,2.33,27,CCn1nnc(-c2sc(-c3cccc(F)c3)nc2O)n1,IC50,21.4,nM,7.67,,26.33,0.52,5.34,10.0,INHIBITOR,"InChI=1S/C12H10FN5OS/c1-2-18-16-10(15-17-18)9-11(19)14-12(20-9)7-4-3-5-8(13)6-7/h3-6,19H,2H2,1H3","High Potency 
(less than 1 $\mu$M)",-1.6837424709755704,-1.8317746921157285,-0.36787026769944964,0.6134536113041767,3.106753102436241,3.000100496310306,-0.005780586144661547
CHEMBL5285661,294.31,0.0,2.43,51,O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCCO1,IC50,12.0,nM,7.92,,26.91,0.54,5.49,12.64,INHIBITOR,"InChI=1S/C13H11FN2O3S/c14-9-4-1-3-8(7-9)12-15-11(17)10(20-12)13(18)16-5-2-6-19-16/h1,3-4,7,17H,2,5-6H2","High Potency 
(less than 1 $\mu$M)",-1.6520518668692727,-1.7559982142833195,-0.3684487697832323,0.8302607735034749,3.4072195152558775,3.133157455203482,0.6864319501554977
CHEMBL5286892,292.32,0.0,2.0,59,O=C(c1sc(-c2ccccc2O)nc1O)N1CCCO1,IC50,5.5,nM,8.26,,28.26,0.56,6.26,9.96,INHIBITOR,"InChI=1S/C13H12N2O4S/c16-9-5-2-1-4-8(9)12-14-11(17)10(20-12)13(18)15-6-3-7-19-15/h1-2,4-5,16-17H,3,6-7H2","High Potency 
(less than 1 $\mu$M)",-1.6730733009264502,-2.081837068962678,-0.3688487978198906,1.1251185140945206,3.7076859280755143,3.816183177521786,-0.016268654876481915
CHEMBL4777635,408.45,0.0,4.7,13c,Cc1c(F)cc(F)cc1[C@@H](C)N(C(=O)c1ccccc1)[C@@H](C(N)=O)c1ccccc1,IC50,2000.0,nM,5.7,,13.95,0.26,1.0,8.99,ANTAGONIST,"InChI=1S/C24H22F2N2O2/c1-15-20(13-19(25)14-21(15)26)16(2)28(24(30)18-11-7-4-8-12-18)22(23(27)29)17-9-5-3-6-10-17/h3-14,16,22H,1-2H3,(H2,27,29)/t16-,22-/m1/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.4463300159716708,-0.035872167487635664,-0.24610173334067054,-1.0949868268262934,-0.7993102642190327,-0.8496808476655867,-0.27060432162313147
CHEMBL5181908,391.54,1.0,6.3,7q,CC(C)c1cccc(NC(=O)N2CCC[C@H]2c2ncc(-c3ccccc3)s2)c1,IC50,7450.0,nM,5.13,,13.1,0.25,-1.17,11.34,ANTAGONIST,"InChI=1S/C23H25N3OS/c1-16(2)18-10-6-11-19(14-18)25-23(27)26-13-7-12-20(26)22-24-15-21(28-22)17-8-4-3-5-9-17/h3-6,8-11,14-16,20H,7,12-13H2,1-2H3,(H,25,27)/t20-/m0/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.6249593877841679,1.1765514778309076,0.0893063897035758,-1.5893071566406938,-0.9495434706288511,-2.774571519653533,0.3455697163713283
CHEMBL4251427,441.33,0.0,4.33,29,O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc(=O)[nH]c1,IC50,6.0,nM,8.22,,18.63,0.36,3.89,10.98,,"InChI=1S/C20H13F6N3O2/c21-19(22,23)13-6-3-11(4-7-13)16(17-14(20(24,25)26)2-1-9-27-17)29-18(31)12-5-8-15(30)28-10-12/h1-10,16H,(H,28,30)(H,29,31)/t16-/m0/s1","High Potency 
(less than 1 $\mu$M)",-0.09900099496664932,-0.31624513546754895,-0.36881802643245537,1.0904293681426336,0.703021799879149,1.7138832270096045,0.25117709778494307
CHEMBL4245257,475.39,1.0,6.19,7,O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,18.0,nM,7.75,,16.29,0.31,1.55,14.11,,"InChI=1S/C24H15F6N3O/c25-23(26,27)17-9-7-15(8-10-17)20(21-18(24(28,29)30)4-2-12-32-21)33-22(34)16-6-5-14-3-1-11-31-19(14)13-16/h1-13,20H,(H,33,34)/t20-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.26079299698684927,1.0931973522152583,-0.36807951313400933,0.6828319032079522,-0.04814423216994185,-0.3618053317239413,1.0718684760499042
CHEMBL5275778,252.32,0.0,3.46,39,NCCc1c[nH]c2ccc(Oc3ccccc3)cc12,IC50,340.0,nM,6.47,,25.64,0.46,3.01,12.67,ANTAGONIST,"InChI=1S/C16H16N2O/c17-9-8-12-11-18-16-7-6-14(10-15(12)16)19-13-4-2-1-3-5-13/h1-7,10-11,18H,8-9,17H2","High Potency 
(less than 1 $\mu$M)",-2.095614689010418,-0.9755004926095071,-0.34826273962570703,-0.42722076725245517,2.2053538639773316,0.9332824015029716,0.694298001704363
CHEMBL4244629,470.21,1.0,5.2,3,C[C@H](NC(=O)N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1Br)C(F)(F)F,IC50,59.0,nM,7.23,,15.37,0.35,2.03,13.38,,"InChI=1S/C17H14BrF6N3O/c1-9(16(19,20)21)26-15(28)27-13(14-12(18)3-2-8-25-14)10-4-6-11(7-5-10)17(22,23)24/h2-9,13H,1H3,(H2,26,27,28)/t9-,13-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.20607388722997538,0.3430102216744092,-0.3655562593643186,0.23187300583341217,0.5527885934693307,0.06397693673422171,0.8804612216941787
CHEMBL3353586,436.41,0.0,4.19,24,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(C(F)(F)F)cn2)cc1,IC50,2983.0,nM,5.53,,12.66,0.25,1.34,6.31,,"InChI=1S/C20H15F3N2O4S/c21-20(22,23)16-8-11-18(24-12-16)25(13-14-4-2-1-3-5-14)30(28,29)17-9-6-15(7-10-17)19(26)27/h1-12H,13H2,(H,26,27)","Medium Potency 
(between 1 and 10 $\mu$M)",-0.15097358570097694,-0.4223322044329213,-0.1856051856429652,-1.2424156971218163,-0.9495434706288511,-0.5480850741743877,-0.9733049266551113
CHEMBL3353573,456.87,0.0,4.64,14,O=S(=O)(c1ccc(CO)cc1)N(Cc1ccccc1)c1ncc(C(F)(F)F)cc1Cl,IC50,42.0,nM,7.38,,16.15,0.34,2.74,10.46,,"InChI=1S/C20H16ClF3N2O3S/c21-18-10-16(20(22,23)24)11-25-19(18)26(12-14-4-2-1-3-5-14)30(28,29)17-8-6-15(13-27)7-9-17/h1-11,27H,12-13H2","High Potency 
(less than 1 $\mu$M)",0.06515633430397239,-0.08133805418708143,-0.3666024865371172,0.3619573031529907,0.4025553870595132,0.6937798754952552,0.11483220427127548
CHEMBL3353569,426.85,1.0,5.15,1,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ncc(C(F)(F)F)cc1Cl,IC50,183.0,nM,6.74,,15.78,0.33,1.59,13.4,,"InChI=1S/C19H14ClF3N2O2S/c20-17-11-15(19(21,22)23)12-24-18(17)25(13-14-7-3-1-4-8-14)28(26,27)16-9-5-2-6-10-16/h1-12H,13H2","High Potency 
(less than 1 $\mu$M)",-0.25196097745304524,0.30512198275820485,-0.35792495528037616,-0.19306903207721263,0.25232218064969486,-0.32632347601909434,0.8857052560600889
CHEMBL5276487,294.31,0.0,2.08,54,O=C(c1sc(-c2cccc(F)c2)nc1O)N1CCOC1,IC50,5500.0,nM,5.26,,17.87,0.36,3.18,8.39,INHIBITOR,"InChI=1S/C13H11FN2O3S/c14-9-3-1-2-8(6-9)12-15-11(17)10(20-12)13(18)16-4-5-19-7-16/h1-3,6,17H,4-5,7H2","Medium Potency 
(between 1 and 10 $\mu$M)",-1.6520518668692727,-2.021215886696751,-0.03070202129390684,-1.4765674322970588,0.703021799879149,1.0840802882485714,-0.42792535260044023
CHEMBL3902066,474.46,0.0,3.56,BDBM191674,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(F)(F)F)cc4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H17F3N4O3S/c1-28-16-5-3-4-13(18(16)19(31)29(2)21(28)32)10-17(30)27-20-26-15(11-33-20)12-6-8-14(9-7-12)22(23,24)25/h3-9,11H,10H2,1-2H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.25096890971389696,-0.8997240147770981,0.24624046562336077,,,,
CHEMBL3920880,482.42,0.0,3.29,BDBM191708,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(F)(F)F)c(F)c4)cs3)coc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C20H14F4N4O4S/c1-27-16(30)15-10(7-32-17(15)28(2)19(27)31)6-14(29)26-18-25-13(8-33-18)9-3-4-11(12(21)5-9)20(22,23)24/h3-5,7-8H,6H2,1-2H3,(H,25,26,29)","Low Potency 
(larger than 10 $\mu$M)",0.3350546459426069,-1.1043205049246023,0.24624046562336077,,,,
CHEMBL3913924,499.47,0.0,3.16,BDBM191727,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(F)(F)F)cc4F)cs3)nsc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C19H13F4N5O3S2/c1-27-15(30)14-11(26-33-16(14)28(2)18(27)31)6-13(29)25-17-24-12(7-32-17)9-4-3-8(5-10(9)20)19(21,22)23/h3-5,7H,6H2,1-2H3,(H,24,25,29)","Low Potency 
(larger than 10 $\mu$M)",0.5151629126133983,-1.202829926106734,0.24624046562336077,,,,
CHEMBL3944172,499.47,0.0,3.16,BDBM191728,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cccc(C(F)(F)F)c4F)cs3)nsc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C19H13F4N5O3S2/c1-27-15(30)13-10(26-33-16(13)28(2)18(27)31)6-12(29)25-17-24-11(7-32-17)8-4-3-5-9(14(8)20)19(21,22)23/h3-5,7H,6H2,1-2H3,(H,24,25,29)","Low Potency 
(larger than 10 $\mu$M)",0.5151629126133983,-1.202829926106734,0.24624046562336077,,,,
CHEMBL3947801,509.44,1.0,2.97,BDBM191734,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(OC(F)(F)F)c(F)c4)cs3)ccnc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H15F4N5O4S/c1-29-17-16(18(32)30(2)20(29)33)11(5-6-26-17)8-15(31)28-19-27-13(9-35-19)10-3-4-14(12(22)7-10)34-21(23,24)25/h3-7,9H,8H2,1-2H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",0.620481353593327,-1.346805233988311,0.24624046562336077,,,,
CHEMBL4762495,423.88,0.0,4.23,13t,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1cccnc1)[C@@H]1CCc2c(F)cc(Cl)cc21,IC50,110.0,nM,6.96,,16.42,0.32,2.73,9.12,ANTAGONIST,"InChI=1S/C23H19ClFN3O2/c24-16-11-18-17(19(25)12-16)8-9-20(18)28(23(30)15-7-4-10-27-13-15)21(22(26)29)14-5-2-1-3-6-14/h1-7,10-13,20-21H,8-9H2,(H2,26,29)/t20-,21-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.2833346755182802,-0.39202161329995766,-0.36241757784592293,-0.0022787293418303663,0.1020889742398765,0.6849094115690433,-0.2365180982447148
CHEMBL5280897,265.31,0.0,3.49,47,CC(C)C(=O)c1sc(-c2cccc(F)c2)nc1O,IC50,299.0,nM,6.52,,24.59,0.5,3.03,13.0,INHIBITOR,"InChI=1S/C13H12FNO2S/c1-7(2)10(16)11-12(17)15-13(18-11)8-4-3-5-9(14)6-8/h3-7,17H,1-2H3","High Potency 
(less than 1 $\mu$M)",-1.9583943732301494,-0.9527675492597842,-0.35078599339539773,-0.38385933481259565,2.8062866896166043,0.9510233293553951,0.7808245687418829
CHEMBL5282082,530.57,2.0,5.42,20,Cc1c(N(Cc2ccc(F)c(C(F)(F)F)c2)S(=O)(=O)N2CCC(C(=O)O)CC2)sc2ccccc12,IC50,26.0,nM,7.58,,14.3,0.3,2.17,9.73,AGONIST,"InChI=1S/C23H22F4N2O4S2/c1-14-17-4-2-3-5-20(17)34-21(14)29(13-15-6-7-19(24)18(12-15)23(25,26)27)35(32,33)28-10-8-16(9-11-28)22(30)31/h2-7,12,16H,8-11,13H2,1H3,(H,30,31)","High Potency 
(less than 1 $\mu$M)",0.8436888418486835,0.5097184729057088,-0.3675871709350453,0.5354030329124294,-0.1983774385797602,0.1881634317011861,-0.07657505008445044
CHEMBL3924146,486.36,0.0,2.67,BDBM191642,CN1C(=O)c2c(ncn2CC(=O)Nc2nc(-c3ccc(Br)cc3)cs2)N2CCN=C12,IC50,10000.0,nM,,,,,,,,"InChI=1S/C19H16BrN7O2S/c1-25-17(29)15-16(27-7-6-21-19(25)27)22-10-26(15)8-14(28)24-18-23-13(9-30-18)11-2-4-12(20)5-3-11/h2-5,9-10H,6-8H2,1H3,(H,23,24,28)","Low Potency 
(larger than 10 $\mu$M)",0.37667497266887773,-1.574134667485538,0.24624046562336077,,,,
CHEMBL3981620,478.57,0.0,3.58,BDBM191684,CC(C)COc1ccc(-c2csc(NC(=O)Cc3cccc4c3c(=O)n(C)c(=O)n4C)n2)cc1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C25H26N4O4S/c1-15(2)13-33-18-10-8-16(9-11-18)19-14-34-24(26-19)27-21(30)12-17-6-5-7-20-22(17)23(31)29(4)25(32)28(20)3/h5-11,14-15H,12-13H2,1-4H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.2943850373395248,-0.8845687192106163,0.24624046562336077,,,,
CHEMBL3974013,544.46,1.0,3.66,BDBM60874,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(F)c(OCC(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H17F5N4O5S/c1-9-11(16-18(33)30(2)21(34)31(3)19(16)36-9)6-15(32)29-20-28-14(7-37-20)10-4-12(23)17(13(24)5-10)35-8-22(25,26)27/h4-5,7H,6,8H2,1-3H3,(H,28,29,32)","Low Potency 
(larger than 10 $\mu$M)",0.9904163388608412,-0.823947536944689,0.24624046562336077,,,,
CHEMBL3927494,512.9,1.0,4.12,BDBM191722,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(Cl)c(C(F)(F)F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16ClF3N4O4S/c1-9-11(16-17(31)28(2)20(32)29(3)18(16)33-9)7-15(30)27-19-26-14(8-34-19)10-4-5-13(22)12(6-10)21(23,24)25/h4-6,8H,7H2,1-3H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.65703118366259,-0.4753757389156078,0.24624046562336077,,,,
CHEMBL3908909,504.52,1.0,3.45,BDBM191707,CC(C)COc1c(F)cc(-c2csc(NC(=O)Cc3coc4c3c(=O)n(C)c(=O)n4C)n2)cc1F,IC50,10000.0,nM,,,,,,,,"InChI=1S/C23H22F2N4O5S/c1-11(2)8-33-19-14(24)5-12(6-15(19)25)16-10-35-22(26-16)27-17(30)7-13-9-34-21-18(13)20(31)28(3)23(32)29(21)4/h5-6,9-11H,7-8H2,1-4H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.5685087628589988,-0.9830781403927479,0.24624046562336077,,,,
CHEMBL5281532,282.3,0.0,2.29,49,CON(C)C(=O)c1sc(-c2cccc(F)c2)nc1O,IC50,96.0,nM,7.02,,24.86,0.5,4.73,11.2,INHIBITOR,"InChI=1S/C12H11FN2O3S/c1-15(18-2)12(17)9-10(16)14-11(19-9)7-4-3-5-8(13)6-7/h3-6,16H,1-2H3","High Potency 
(less than 1 $\mu$M)",-1.7789199186414841,-1.862085283248692,-0.36327917669411003,0.04975498958600088,2.8062866896166043,2.4590021968113907,0.30886147580995604
