Molecule ChEMBL ID,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Action Type,InChI,Potency,Molecular Weight_standardized,AlogP_standardized,Standard Value_standardized,pChEMBL Value_standardized,Ligand Efficiency LE_standardized,Ligand Efficiency LLE_standardized,Ligand Efficiency SEI_standardized,HOMO,LUMO,Electronegativity,Hardness,Variance,MAD
CHEMBL3908909,504.52,1.0,3.45,BDBM191707,CC(C)COc1c(F)cc(-c2csc(NC(=O)Cc3coc4c3c(=O)n(C)c(=O)n4C)n2)cc1F,IC50,10000.0,nM,,,,,,,,"InChI=1S/C23H22F2N4O5S/c1-11(2)8-33-19-14(24)5-12(6-15(19)25)16-10-35-22(26-16)27-17(30)7-13-9-34-21-18(13)20(31)28(3)23(32)29(21)4/h5-6,9-11H,7-8H2,1-4H3,(H,26,27,30)",Medium Potency,0.5685087628589988,-0.983078140392748,0.2462404656233607,,,,,0.1165992602686789,0.718471538505245,-0.3734771642626632,0.3764505188920639,0.10744389049329825,0.28396392982456137
CHEMBL5281532,282.3,0.0,2.29,49,CON(C)C(=O)c1sc(-c2cccc(F)c2)nc1O,IC50,96.0,nM,7.02,,24.86,0.5,4.73,11.2,INHIBITOR,"InChI=1S/C12H11FN2O3S/c1-15(18-2)12(17)9-10(16)14-11(19-9)7-4-3-5-8(13)6-7/h3-6,16H,1-2H3",High Potency,-1.778919918641484,-1.862085283248692,-0.36327917669411,0.0497549895860008,2.8062866896166043,2.4590021968113907,0.308861475809956,-0.3395302739979466,-0.6204765664274997,0.4898592369173377,-0.0253078696577343,0.0873767169816989,0.25984716888888887
CHEMBL3981569,388.47,0.0,3.49,9g,COc1cccc(CN(C(=O)Cc2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,IC50,19000.0,nM,4.72,,12.15,0.22,1.23,6.5,,"InChI=1S/C24H24N2O3/c1-29-21-14-8-11-19(15-21)17-26(22(27)16-18-9-4-2-5-10-18)23(24(25)28)20-12-6-3-7-13-20/h2-15,23H,16-17H2,1H3,(H2,25,28)/t23-/m1/s1",Low Potency,-0.6573894393196124,-0.9527675492597842,0.800125439457896,-1.944870902647543,-1.4002430898583058,-0.6456601773627169,-0.9234866001789632,-0.3362924778121959,1.1928058681907097,-0.2488312035875813,1.2901033847723282,0.06800542412415093,0.2170741509433963
CHEMBL3892508,394.5,0.0,3.5,9e,COc1cccc(CN(C(=O)c2cccs2)[C@H](Cc2ccccc2)C(N)=O)c1,IC50,37000.0,nM,4.43,,11.23,0.22,0.93,6.1,,"InChI=1S/C22H22N2O3S/c1-27-18-10-5-9-17(13-18)15-24(22(26)20-11-6-12-28-20)19(21(23)25)14-16-7-3-2-4-8-16/h2-13,19H,14-15H2,1H3,(H2,23,25)/t19-/m1/s1",Low Potency,-0.5936913250659545,-0.9451899014765436,1.9078953871269664,-2.196367210798729,-1.4002430898583058,-0.9117740951490688,-1.0283672874971694,-0.1418448291013032,-0.2980478230622966,0.2204184122407846,-0.0388302732688455,0.07464782920033959,0.2307623776
CHEMBL2387541,286.42,0.0,4.96,8;Delta9-THCV,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,IC50,20.0,nM,7.7,,26.88,0.5,2.74,26.13,AGONIST,"InChI=1S/C19H26O2/c1-5-6-13-10-16(20)18-14-9-12(2)7-8-15(14)19(3,4)21-17(18)11-13/h9-11,14-15,20H,5-8H2,1-4H3/t14-,15-/m1/s1",High Potency,-1.7353981556688354,0.1611466748766275,-0.3679564275842683,0.6394704707680927,2.8062866896166043,0.6937798754952552,4.223533129961991,0.0952537891181772,2.4414587551087554,-1.0582738390252322,1.657014614480134,0.06917084364533996,0.22341781620642823
CHEMBL497318,316.49,1.0,6.07,11; CBG,CCCCCc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1,IC50,160.0,nM,6.8,,21.47,0.4,0.73,16.8,ANTAGONIST,"InChI=1S/C21H32O2/c1-5-6-7-11-18-14-20(22)19(21(23)15-18)13-12-17(4)10-8-9-16(2)3/h9,12,14-15,22-23H,5-8,10-11,13H2,1-4H3/b17-12+",High Potency,-1.4177526671767129,1.0022655788163677,-0.3593404391023977,-0.1410353131493814,1.3039546255184224,-1.0891833736733036,1.7771910982648391,0.0307776749500878,2.532822759590982,-1.0502086768876366,1.804431392993848,0.07140735401757885,0.22483247537190076
CHEMBL2443077,501.3,2.0,5.23,(+/-)-10f,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(Br)c1O2,IC50,19.5,nM,7.71,,15.38,0.34,2.48,10.85,,"InChI=1S/C21H20BrF3N2O4/c22-16-3-1-2-15-17(28)12-20(31-18(15)16)8-10-27(11-9-20)19(29)26-13-4-6-14(7-5-13)30-21(23,24)25/h1-7,17,28H,8-12H2,(H,26,29)",High Potency,0.5344941811182397,0.365743165024132,-0.3679871989717035,0.6481427572560645,0.4025553870595132,0.4631478134137499,0.2170908744065259,-0.4576898483816237,0.6583436804610924,0.0532763281497419,1.0535742173408575,0.04811415460866513,0.19121144867358714
CHEMBL2443073,440.85,1.0,5.24,(+/-)-10b,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(Cl)c1O2,IC50,65.9,nM,7.18,,16.29,0.33,1.94,11.62,,"InChI=1S/C21H20ClF3N2O3/c22-16-3-1-2-15-17(28)12-20(30-18(15)16)8-10-27(11-9-20)19(29)26-14-6-4-13(5-7-14)21(23,24)25/h1-7,17,28H,8-12H2,(H,26,29)",High Potency,-0.1040714916236565,0.3733208128073728,-0.3651316142177122,0.1885115733935519,0.2523221806496948,-0.0158572386016837,0.4189861974940722,-0.2741347856042734,1.2201805925525542,-0.3034950802979279,1.231999698755005,0.0940130978555364,0.2461859072
CHEMBL2443081,390.41,1.0,5.1,8b,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3ccccc3O2)CC1,IC50,280.7,nM,6.55,,16.78,0.32,1.45,15.76,,"InChI=1S/C21H21F3N2O2/c22-21(23,24)16-5-7-17(8-6-16)25-19(27)26-13-11-20(12-14-26)10-9-15-3-1-2-4-18(15)28-20/h1-8H,9-14H2,(H,25,27)",High Potency,-0.63689618199754,0.2672337438419998,-0.3519122261755279,-0.3578424753486797,0.1020889742398765,-0.4505099709860587,1.5045013112375036,-0.2585653829579803,1.1600182575255782,-0.2899691312963405,1.1686777196929583,0.08993038693561183,0.244623201999167
CHEMBL3682572,509.59,2.0,5.7,BDBM151659,Cc1c(N(Cc2ccc(-c3ccccc3)cn2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,67.0,nM,7.17,,14.08,0.26,1.47,7.14,,"InChI=1S/C29H23N3O4S/c1-20-27-10-6-5-9-24(27)18-31-28(20)32(37(35,36)26-15-12-22(13-16-26)29(33)34)19-25-14-11-23(17-30-25)21-7-3-2-4-8-21/h2-18H,19H2,1H3,(H,33,34)",High Potency,0.6220658837986417,0.7218926108364541,-0.3650639171653546,0.1798392869055801,-0.7993102642190327,-0.4327690431336352,-0.755677500469834,-0.2830087455207742,-0.9685561850133736,0.5916259008340435,-0.3495445009564473,0.08638685533143223,0.22274823000000002
CHEMBL3682588,536.92,2.0,5.88,BDBM151676,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2cc3c(Cl)cccc3cn2)cc1,IC50,115.0,nM,6.94,,12.92,0.26,1.06,7.17,,"InChI=1S/C24H16ClF3N2O5S/c25-21-3-1-2-17-13-29-22(12-20(17)21)30(14-15-4-8-18(9-5-15)35-24(26,27)28)36(33,34)19-10-6-16(7-11-19)23(31)32/h1-13H,14H2,(H,31,32)",High Potency,0.9107672872070124,0.85829027093479,-0.3621098639715704,-0.0196233023177738,-0.7993102642190327,-0.7964580641083163,-0.7478114489209685,-0.3404296618273215,-1.1493190059568894,0.7052662756755385,-0.4090029361296099,0.1286214667958402,0.27305561834319525
CHEMBL3682613,530.52,2.0,5.84,BDBM151701,Cc1cccc2c(C)c(N(Cc3ccc(OC(F)(F)F)cc3)S(=O)(=O)c3ccc(C(=O)O)cc3)ncc12,IC50,31.0,nM,7.51,,14.15,0.28,1.67,7.76,,"InChI=1S/C26H21F3N2O5S/c1-16-4-3-5-22-17(2)24(30-14-23(16)22)31(15-18-6-10-20(11-7-18)36-26(27,28)29)37(34,35)21-12-8-19(9-13-21)25(32)33/h3-14H,15H2,1-2H3,(H,32,33)",High Potency,0.8431606651135779,0.8279796798018264,-0.3672794570606927,0.4746970274966257,-0.4988438513993961,-0.2553597646094006,-0.5931124351266148,-0.2711368261730235,-1.168591639355216,0.6645484084947766,-0.5100070120819946,0.12266942742301455,0.27061343638525565
CHEMBL3976638,576.38,1.0,4.44,BDBM191649,Cn1c(=O)c2c(ccn2CC(=O)Nc2nc(-c3cc(Cl)c(OCCC(F)(F)F)c(Cl)c3)cs2)n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H18Cl2F3N5O4S/c1-30-15-3-5-32(17(15)19(34)31(2)21(30)35)9-16(33)29-20-28-14(10-37-20)11-7-12(23)18(13(24)8-11)36-6-4-22(25,26)27/h3,5,7-8,10H,4,6,9H2,1-2H3,(H,28,29,33)",Medium Potency,1.327604366551847,-0.2328910098518988,0.2462404656233607,,,,,-0.2412171910491457,0.2029372143457194,0.086573126002511,0.4504599635168864,0.11583041396809057,0.28851463338842975
CHEMBL3577904,446.45,1.0,5.61,28,C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccc2cn1,IC50,60.0,nM,7.22,,16.18,0.3,1.61,10.24,,"InChI=1S/C26H20F2N2O3/c1-16(22-10-9-21(27)13-23(22)28)30(15-17-5-4-8-19(11-17)26(32)33)25(31)24-12-18-6-2-3-7-20(18)14-29-24/h2-14,16H,15H2,1H3,(H,32,33)/t16-/m1/s1",High Potency,-0.0449156972919014,0.6536937807872861,-0.3654947165894481,0.2232007193454396,-0.1983774385797602,-0.3085825481666708,0.057147826246262,-0.2116373246608095,-0.4414031176423348,0.3275338468806884,-0.0555388461909289,0.06879700005356568,0.22474854966180138
CHEMBL3577900,442.49,1.0,5.87,24,CC[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,IC50,202.0,nM,6.7,,15.13,0.28,0.82,9.5,,"InChI=1S/C27H23FN2O3/c1-2-25(19-10-12-23(28)13-11-19)30(17-18-6-5-8-21(14-18)27(32)33)26(31)22-15-20-7-3-4-9-24(20)29-16-22/h3-16,25H,2,17H2,1H3,(H,32,33)/t25-/m1/s1",High Potency,-0.086747294712214,0.8507126231515493,-0.3567556425578366,-0.2277581780291004,-0.4988438513993961,-1.009349198337398,-0.1368814452924189,-0.2076000726267256,-0.5195624377031681,0.3564480132246614,-0.1174809881498063,0.06143848323612467,0.21112737755102037
CHEMBL3577899,442.49,1.0,5.65,23,CC(C)(c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C27H23FN2O3/c1-27(2,22-10-12-23(28)13-11-22)30(17-18-6-5-8-20(14-18)26(32)33)25(31)21-15-19-7-3-4-9-24(19)29-16-21/h3-16H,17H2,1-2H3,(H,32,33)",Medium Potency,-0.086747294712214,0.6840043719202498,0.2462404656233607,,,,,-0.1836563699691406,-0.7580052509103694,0.4365115498613873,-0.3210445927890581,0.06537560410160585,0.21906504209183672
CHEMBL3577893,446.45,1.0,5.61,17,C[C@H](c1ccc(F)cc1)N(Cc1cc(C(=O)O)ccc1F)C(=O)c1cnc2ccccc2c1,IC50,446.0,nM,6.35,,14.22,0.26,0.74,9.01,,"InChI=1S/C26H20F2N2O3/c1-16(17-6-9-22(27)10-7-17)30(15-21-13-19(26(32)33)8-11-23(21)28)25(31)20-12-18-4-2-3-5-24(18)29-14-20/h2-14,16H,15H2,1H3,(H,32,33)/t16-/m1/s1",High Potency,-0.0449156972919014,0.6536937807872861,-0.3417392054894336,-0.5312882051081185,-0.7993102642190327,-1.0803129097470918,-0.2653602872572213,-0.1305725016398019,-0.8298552831145058,0.4285023957941945,-0.4399614631353827,0.06602072889428266,0.22053190316838733
CHEMBL2387742,286.42,1.0,5.07,9; CBDV,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCC)cc1O,IC50,900.0,nM,6.05,,21.11,0.39,0.98,14.94,AGONIST,"InChI=1S/C19H26O2/c1-5-6-14-10-17(20)19(18(21)11-14)16-9-13(4)7-8-15(16)12(2)3/h9-11,15-16,20-21H,2,5-8H2,1,3-4H3/t15-,16+/m0/s1",High Potency,-1.7353981556688354,0.2445008004922776,-0.3137987856982248,-0.7914567997472762,1.153721419108604,-0.8674217755180103,1.2894959022351815,0.0900773125002182,2.4344599275955883,-1.0518049068940352,1.658419539530639,0.07291600364514896,0.2264483404255319
CHEMBL2443067,422.38,0.0,4.88,9a,O=C1CC2(CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)Oc2c(F)cccc21,IC50,295.2,nM,6.53,,15.46,0.3,1.65,11.14,,"InChI=1S/C21H18F4N2O3/c22-16-3-1-2-15-17(28)12-20(30-18(15)16)8-10-27(11-9-20)19(29)26-14-6-4-13(5-7-14)21(23,24)25/h1-7H,8-12H2,(H,26,29)",High Potency,-0.2991799775714289,0.1005254926107002,-0.3510198559399056,-0.3751870483246231,-0.1983774385797602,-0.2731006924618241,0.2931293727122255,-0.4943848718201271,-0.6065823423496365,0.59270405618924,0.1791839890327498,0.09982617079918706,0.26376198090277775
CHEMBL2443062,501.3,2.0,5.23,(S)-(+)-10f,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)C[C@H](O)c1cccc(Br)c1O2,IC50,60.0,nM,7.22,,14.41,0.32,1.99,10.17,,"InChI=1S/C21H20BrF3N2O4/c22-16-3-1-2-15-17(28)12-20(31-18(15)16)8-10-27(11-9-20)19(29)26-13-4-6-14(7-5-13)30-21(23,24)25/h1-7,17,28H,8-12H2,(H,26,29)/t17-/m0/s1",High Potency,0.5344941811182397,0.365743165024132,-0.3654947165894481,0.2232007193454396,0.1020889742398765,0.0284950810293749,0.0387937059655759,-0.4766169655909171,0.5753920597877948,0.1002250931624984,1.016970902185738,0.04606701028750635,0.186189630911188
CHEMBL3353583,454.4,0.0,4.33,21,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2F)cc1,IC50,213.0,nM,6.67,,14.68,0.29,2.34,7.62,,"InChI=1S/C20H14F4N2O4S/c21-17-10-15(20(22,23)24)11-25-18(17)26(12-13-4-2-1-3-5-13)31(29,30)16-8-6-14(7-9-16)19(27)28/h1-11H,12H2,(H,27,28)",High Potency,0.039064403589787,-0.3162451354675489,-0.356078672034261,-0.2537750374930164,-0.3486106449895785,0.3389613184467855,-0.6298206756879867,-0.9277099280130422,-1.1400102205945493,1.1129210160815617,0.3349550540075027,0.12669165446095504,0.27503855703703706
CHEMBL4247089,425.39,1.0,5.31,9,O=C(N[C@@H](c1ccc(F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,129.0,nM,6.89,,16.2,0.3,1.58,12.55,,"InChI=1S/C23H15F4N3O/c24-17-9-7-15(8-10-17)20(21-18(23(25,26)27)4-2-12-29-21)30-22(31)16-6-5-14-3-1-11-28-19(14)13-16/h1-13,20H,(H,30,31)/t20-/m0/s1",High Potency,-0.2673837381181105,0.4263643472900587,-0.3612482651233833,-0.0629847347576341,-0.1983774385797602,-0.3351939399453061,0.6628337955089014,-0.4337661321202469,-0.4488156689493832,0.4861627042709413,0.2178946917636311,0.07633803522928213,0.22200015028355385
CHEMBL2443072,424.39,0.0,4.73,(+/-)-10a,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)CC(O)c1cccc(F)c1O2,IC50,90.1,nM,7.04,,16.6,0.32,2.32,11.4,,"InChI=1S/C21H20F4N2O3/c22-16-3-1-2-15-17(28)12-20(30-18(15)16)8-10-27(11-9-20)19(29)26-14-6-4-13(5-7-14)21(23,24)25/h1-7,17,28H,8-12H2,(H,26,29)",High Potency,-0.2779472728202097,-0.0131392241379127,-0.3636422790658459,0.0670995625619451,0.1020889742398765,0.321220390594362,0.3613018194690592,-0.3532409417968644,1.0639653833793576,-0.1846319528916379,1.2176243049346631,0.09527987905492,0.25273576
CHEMBL375696,347.54,1.0,5.24,Anandamide,CCCCC/C=C/C/C=C\C/C=C/C/C=C/CCCC(=O)NCCO,IC50,150.0,nM,6.82,,19.63,0.37,1.58,13.83,ANTAGONIST,"InChI=1S/C22H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(25)23-20-21-24/h6-7,9-10,12-13,15-16,24H,2-5,8,11,14,17-21H2,1H3,(H,23,25)/b7-6+,10-9-,13-12+,16-15+",High Potency,-1.0897549146765324,0.3733208128073728,-0.3599558668511028,-0.1236907401734371,0.8532550062889674,-0.3351939399453061,0.9984519949271602,-0.444638731657581,2.2571103279515974,-0.6051685494896485,2.2005700813416254,0.055000955712562166,0.19494825286160256
CHEMBL3968210,488.61,0.0,4.59,BDBM191644,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C5CCCCC5)cc4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C27H28N4O3S/c1-30-22-10-6-9-20(24(22)25(33)31(2)27(30)34)15-23(32)29-26-28-21(16-35-26)19-13-11-18(12-14-19)17-7-4-3-5-8-17/h6,9-14,16-17H,3-5,7-8,15H2,1-2H3,(H,28,29,32)",Medium Potency,0.4004429257486009,-0.1192262931032857,0.2462404656233607,,,,,0.1894097016556441,-0.1563129466749624,-0.0692133218149443,-0.3515013608482221,0.0790518434780625,0.24123635676492822
CHEMBL3904057,506.92,1.0,3.8,BDBM191691,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(OC(F)F)c(Cl)c4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H17ClF2N4O4S/c1-28-15-5-3-4-12(18(15)19(31)29(2)22(28)32)9-17(30)27-21-26-14(10-34-21)11-6-7-16(13(23)8-11)33-20(24)25/h3-8,10,20H,9H2,1-2H3,(H,26,27,30)",Medium Potency,0.5938612461440372,-0.7178604679793167,0.2462404656233607,,,,,-0.1830168052904738,-0.1693452461822387,0.1969930367960088,0.1065042056164409,0.10659609537488812,0.2810700991926182
CHEMBL3945471,517.46,1.0,3.3,BDBM191666,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(F)(F)F)c(F)c4F)cs3)nsc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C19H12F5N5O3S2/c1-28-15(31)12-9(27-34-16(12)29(2)18(28)32)5-11(30)26-17-25-10(6-33-17)7-3-4-8(19(22,23)24)14(21)13(7)20/h3-4,6H,5H2,1-2H3,(H,25,26,30)",Medium Potency,0.705200901904163,-1.0967428571413615,0.2462404656233607,,,,,-0.3186045171678193,0.0712696169428417,0.1942626433640114,0.4517896247254001,0.12778923264747635,0.3116919187145557
CHEMBL2442034,364.49,0.0,4.14,36,N[C@H]1CCC[C@@H](N(C(=O)c2ccccc2OCc2ccccc2)C2CC2)C1,IC50,2010.0,nM,5.7,,15.63,0.29,1.56,10.25,,"InChI=1S/C23H28N2O2/c24-18-9-6-10-20(15-18)25(19-13-14-19)23(26)21-11-4-5-12-22(21)27-16-17-7-2-1-3-8-17/h1-5,7-8,11-12,18-20H,6,9-10,13-16,24H2/t18-,20+/m0/s1",Medium Potency,-0.9107030014759512,-0.4602204433491263,-0.2454863055919655,-1.0949868268262934,-0.3486106449895785,-0.3529348677977296,0.0597698434292171,0.0011978085617516,1.2735509619633043,-0.5180619980001294,0.925224278798289,0.05225386559474512,0.19079390413223146
CHEMBL3682566,486.59,1.0,5.52,BDBM151653,Cc1c(N(Cc2ccc3c(c2)CCCC3)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,4.7,nM,8.33,,17.11,0.32,2.81,9.51,,"InChI=1S/C28H26N2O4S/c1-19-26-9-5-4-8-24(26)17-29-27(19)30(18-20-10-11-21-6-2-3-7-23(21)16-20)35(33,34)25-14-12-22(13-15-25)28(31)32/h4-5,8-17H,2-3,6-7,18H2,1H3,(H,31,32)",High Potency,0.3791045856503601,0.5854949507381175,-0.368898032039787,1.1858245195103243,0.1020889742398765,0.7558731229787372,-0.1342594281094638,-0.194209187167141,-1.0426472211010365,0.5595052724596737,-0.5149242497587674,0.0890686623995082,0.23190645901639345
CHEMBL3682564,542.56,2.0,5.56,BDBM151651,Cc1c(N(Cc2ccc(OCC3CC3)c(F)c2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,26.0,nM,7.58,,14.57,0.28,2.03,7.84,,"InChI=1S/C28H25FN2O5S/c1-18-24-5-3-2-4-22(24)15-30-27(18)31(37(34,35)23-11-9-21(10-12-23)28(32)33)16-20-8-13-26(25(29)14-20)36-17-19-6-7-19/h2-5,8-15,19H,6-7,16-17H2,1H3,(H,32,33)/p-1",High Potency,0.9703456229268518,0.615805541871081,-0.3675871709350453,0.5354030329124294,-0.4988438513993961,0.0639769367342217,-0.5721362976629736,3.70863433241551,1.9961885219434856,-3.408890547658254,-3.2026963990590045,0.09485100110485785,0.24274935071217418
CHEMBL3687368,523.04,2.0,6.51,BDBM151761,Cc1c(N(Cc2sc3ccccc3c2Cl)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,4.6,nM,8.34,,15.94,0.33,1.83,9.52,,"InChI=1S/C26H19ClN2O4S2/c1-16-20-7-3-2-6-18(20)14-28-25(16)29(15-23-24(27)21-8-4-5-9-22(21)34-23)35(32,33)19-12-10-17(11-13-19)26(30)31/h2-14H,15H2,1H3,(H,30,31)",High Potency,0.7641454255418757,1.3356820812789665,-0.368904186317274,1.194496805998296,0.2523221806496948,-0.1134323417900127,-0.1316374109265087,-0.1403058765932615,-0.8170298455041707,0.4301126278181935,-0.4184109163785277,0.0953172714098834,0.23391173799725654
CHEMBL3687369,523.04,2.0,6.51,BDBM151762,Cc1c(N(Cc2cc3ccc(Cl)cc3s2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,11.0,nM,7.96,,15.22,0.31,1.45,9.09,,"InChI=1S/C26H19ClN2O4S2/c1-16-23-5-3-2-4-19(23)14-28-25(16)29(15-21-12-18-6-9-20(27)13-24(18)34-21)35(32,33)22-10-7-17(8-11-22)26(30)31/h2-14H,15H2,1H3,(H,30,31)",High Potency,0.7641454255418757,1.3356820812789665,-0.3685103125581028,0.8649499194553627,-0.0481442321699418,-0.4505099709860587,-0.24438414979358,-0.0497874881657113,-1.2334083670633618,0.5357998566628956,-0.8350213697479515,0.09212026364466668,0.23032855555555556
CHEMBL3687380,536.6,2.0,6.53,BDBM151773,Cc1c(N(Cc2ccc(C(F)(F)C3(C)CC3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,1.0,nM,9.0,,16.77,0.32,2.47,10.28,,"InChI=1S/C29H26F2N2O4S/c1-19-25-6-4-3-5-22(25)17-32-26(19)33(38(36,37)24-13-9-21(10-14-24)27(34)35)18-20-7-11-23(12-8-20)29(30,31)28(2)15-16-28/h3-14,17H,15-16,18H2,1-2H3,(H,34,35)",High Potency,0.9073869561023414,1.3508373768454487,-0.3691257403068079,1.7668677142044436,0.1020889742398765,0.4542773494875383,0.0676358949780824,-0.3357728315107792,-1.165971388660631,0.7087667800755356,-0.4269659064182107,0.09758773949267163,0.24463063818359373
CHEMBL3687399,560.55,2.0,5.93,BDBM151792,CCOc1nc(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)c(C)c2ccccc12,IC50,7.2,nM,8.14,,14.53,0.29,2.21,7.68,,"InChI=1S/C27H23F3N2O6S/c1-3-37-25-23-7-5-4-6-22(23)17(2)24(31-25)32(16-18-8-12-20(13-9-18)38-27(28,29)30)39(35,36)21-14-10-19(11-15-21)26(33)34/h4-15H,3,16H2,1-2H3,(H,33,34)",High Potency,1.1603836122176163,0.8961785098509943,-0.3687441751026107,1.021051076238858,-0.3486106449895785,0.223645287406033,-0.614088572590256,-0.1531371429590127,-1.0655054607130048,0.5400144639604917,-0.5831132906029205,0.12322211660512901,0.27206225806451606
CHEMBL3353576,497.93,0.0,4.85,15c,CN(C)C(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,67.0,nM,7.17,,14.41,0.3,2.32,10.16,,"InChI=1S/C22H19ClF3N3O3S/c1-28(2)21(30)16-8-10-18(11-9-16)33(31,32)29(14-15-6-4-3-5-7-15)20-19(23)12-17(13-27-20)22(24,25)26/h3-13H,14H2,1-2H3",High Potency,0.4988950691721653,0.0777925492609774,-0.3650639171653546,0.1798392869055801,-0.1983774385797602,0.321220390594362,0.0361716887826208,-0.6306920939609735,-0.6015831798402319,0.6861675236691565,0.3539215421893218,0.10251073421830768,0.24174646153846152
CHEMBL3353605,538.94,2.0,5.22,44,CCn1ncc2cc(CN(c3ncc(C(F)(F)F)cc3Cl)S(=O)(=O)c3ccc(C(=O)O)cc3)ccc21,IC50,46.0,nM,7.34,,13.61,0.28,2.12,6.96,,"InChI=1S/C23H18ClF3N4O4S/c1-2-30-20-8-3-14(9-16(20)11-29-30)13-31(21-19(24)10-17(12-28-21)23(25,26)27)36(34,35)18-6-4-15(5-7-18)22(32)33/h3-12H,2,13H2,1H3,(H,32,33)",High Potency,0.9321056273052538,0.3581655172408907,-0.3663563154376352,0.3272681572011029,-0.4988438513993961,0.1438111120701276,-0.8028738097630266,0.1354064591007223,-1.0461293963662082,0.3299982019782863,-0.93120855981289,0.11560626048281482,0.2578029259259259
CHEMBL5287633,433.55,0.0,4.51,35,COc1cc(CN(CCN)C(=O)NC(C)c2ccccc2)ccc1OCc1ccccc1,IC50,0.05,nM,10.3,,23.76,0.44,5.79,13.41,ANTAGONIST,"InChI=1S/C26H31N3O3/c1-20(23-11-7-4-8-12-23)28-26(30)29(16-15-27)18-22-13-14-24(25(17-22)31-2)32-19-21-9-5-3-6-10-21/h3-14,17,20H,15-16,18-19,27H2,1-2H3,(H,28,30)",High Potency,-0.1811852949489807,-0.179847475369213,-0.3691842059429348,2.894264957640796,1.904887451157695,3.399271372989834,0.888327273243044,0.2472503322825663,1.7637791807303942,-0.8895355249277855,0.973092082304784,0.06554076391457041,0.21022304106827913
CHEMBL5282846,274.31,0.0,1.58,41,CCn1nnc(-c2sc(-c3cccnc3)nc2O)n1,IC50,1370.0,nM,5.86,,21.37,0.42,4.28,6.54,INHIBITOR,"InChI=1S/C11H10N6OS/c1-2-17-15-9(14-16-17)8-10(18)13-11(19-8)7-4-3-5-12-6-7/h3-6,18H,2H2,1H3",Medium Potency,-1.8633225609112567,-2.400098275858796,-0.284873681509088,-0.9562302430187424,1.6044210383380584,2.0598313201318623,-0.9129985314471428,-0.1637499193456382,-0.3578653882610378,0.2600581240663506,-0.0548614716130068,0.07525489866896076,0.2266143424494649
